ADOLFO ALSINA,1
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,13,13,13
506,AZA.JUNTOS,121,121,121
507,FRENTE DE TODOS,92,93,95
508,FRENTE VAMOS CON VOS,6,5,5
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,9,10,24
,TOTALES,258,258,258
AVELLANEDA,57
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,22,20,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,14,15,14
506,AZA.JUNTOS,120,120,120
507,FRENTE DE TODOS,84,82,88
508,FRENTE VAMOS CON VOS,13,14,13
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,5,25
,TOTALES,260,260,260
AVELLANEDA,58
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
27,PARTIDO UNION CELESTE Y BLANCO,,1,
503,AZA.AVANZA LIBERTAD,19,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,26,25,24
506,AZA.JUNTOS,100,101,100
507,FRENTE DE TODOS,87,87,89
508,FRENTE VAMOS CON VOS,8,7,7
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,8,27
,TOTALES,247,247,247
AVELLANEDA,59
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
27,PARTIDO UNION CELESTE Y BLANCO,,7,
503,AZA.AVANZA LIBERTAD,20,20,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,23,23,22
506,AZA.JUNTOS,122,122,122
507,FRENTE DE TODOS,87,88,91
508,FRENTE VAMOS CON VOS,13,12,12
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,3,28
,TOTALES,275,275,275
AVELLANEDA,60
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,26,26,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,12,12,13
506,AZA.JUNTOS,132,132,129
507,FRENTE DE TODOS,92,91,93
508,FRENTE VAMOS CON VOS,6,6,7
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,7,8,39
,TOTALES,281,281,281
AVELLANEDA,61
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
27,PARTIDO UNION CELESTE Y BLANCO,,0,
503,AZA.AVANZA LIBERTAD,19,19,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,24,23,24
506,AZA.JUNTOS,113,112,112
507,FRENTE DE TODOS,89,87,89
508,FRENTE VAMOS CON VOS,11,11,13
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,7,11,25
,TOTALES,265,265,265
AVELLANEDA,62
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,20,20,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,22,22,24
506,AZA.JUNTOS,112,111,108
507,FRENTE DE TODOS,101,101,102
508,FRENTE VAMOS CON VOS,9,9,10
,VOTOS NULOS,1,1,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,4,28
,TOTALES,272,272,272
AVELLANEDA,63
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,2,,
27,PARTIDO UNION CELESTE Y BLANCO,,2,
503,AZA.AVANZA LIBERTAD,15,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,14,14,14
506,AZA.JUNTOS,125,123,121
507,FRENTE DE TODOS,90,91,94
508,FRENTE VAMOS CON VOS,9,9,9
,VOTOS NULOS,3,3,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,2,20
,TOTALES,260,260,260
AVELLANEDA,64
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,1,,
27,PARTIDO UNION CELESTE Y BLANCO,,1,
503,AZA.AVANZA LIBERTAD,19,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,15,16
506,AZA.JUNTOS,109,110,107
507,FRENTE DE TODOS,97,98,100
508,FRENTE VAMOS CON VOS,5,5,4
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,0,0,20
,TOTALES,248,248,248
AVELLANEDA,65
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,18,19,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,9,9,12
506,AZA.JUNTOS,119,119,118
507,FRENTE DE TODOS,88,88,86
508,FRENTE VAMOS CON VOS,11,10,10
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,6,29
,TOTALES,255,255,255
AVELLANEDA,66
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,14,15,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,23,20
506,AZA.JUNTOS,109,108,108
507,FRENTE DE TODOS,92,90,95
508,FRENTE VAMOS CON VOS,13,11,9
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,4,24
,TOTALES,256,256,256
AVELLANEDA,67
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,16,15,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,19,19,18
506,AZA.JUNTOS,118,116,115
507,FRENTE DE TODOS,92,90,91
508,FRENTE VAMOS CON VOS,9,10,10
,VOTOS NULOS,4,4,4
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,5,27
,TOTALES,265,265,265
AVELLANEDA,68
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,21,21,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,16,17
506,AZA.JUNTOS,112,113,112
507,FRENTE DE TODOS,92,92,91
508,FRENTE VAMOS CON VOS,10,10,11
,VOTOS NULOS,3,3,3
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,1,28
,TOTALES,262,262,262
AVELLANEDA,69
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,2,,
27,PARTIDO UNION CELESTE Y BLANCO,,2,
503,AZA.AVANZA LIBERTAD,27,27,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,22,21,22
506,AZA.JUNTOS,135,135,135
507,FRENTE DE TODOS,73,73,72
508,FRENTE VAMOS CON VOS,6,6,9
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,4,30
,TOTALES,269,269,269
AVELLANEDA,70
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,17,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,16,16
506,AZA.JUNTOS,106,106,106
507,FRENTE DE TODOS,98,99,99
508,FRENTE VAMOS CON VOS,4,4,5
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,0,0,18
,TOTALES,244,244,244
AVELLANEDA,71
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,26,26,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,22,22,22
506,AZA.JUNTOS,101,99,99
507,FRENTE DE TODOS,95,94,95
508,FRENTE VAMOS CON VOS,4,4,5
,VOTOS NULOS,3,3,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,8,11,42
,TOTALES,265,265,265
AVELLANEDA,72
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,0,,
27,PARTIDO UNION CELESTE Y BLANCO,,0,
503,AZA.AVANZA LIBERTAD,16,15,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,10,10,9
506,AZA.JUNTOS,61,61,60
507,FRENTE DE TODOS,42,43,43
508,FRENTE VAMOS CON VOS,3,2,2
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,3,20
,TOTALES,135,135,135
AVELLANEDA,73
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,8,,
27,PARTIDO UNION CELESTE Y BLANCO,,7,
503,AZA.AVANZA LIBERTAD,14,14,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,17,17
506,AZA.JUNTOS,58,58,57
507,FRENTE DE TODOS,133,132,135
508,FRENTE VAMOS CON VOS,10,10,9
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,8,10,30
,TOTALES,248,248,248
AVELLANEDA,74
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,26,26,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,14,14,14
506,AZA.JUNTOS,65,64,67
507,FRENTE DE TODOS,124,124,121
508,FRENTE VAMOS CON VOS,10,10,10
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,9,10,39
,TOTALES,251,251,251
AVELLANEDA,75
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,13,13,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,19,19,21
506,AZA.JUNTOS,85,85,83
507,FRENTE DE TODOS,112,112,113
508,FRENTE VAMOS CON VOS,5,5,5
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,8,8,25
,TOTALES,247,247,247
AVELLANEDA,76
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,15,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,11,11,10
506,AZA.JUNTOS,88,86,87
507,FRENTE DE TODOS,117,116,121
508,FRENTE VAMOS CON VOS,11,12,11
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,7,8,26
,TOTALES,255,255,255
AVELLANEDA,77
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,8,8,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,16,16
506,AZA.JUNTOS,96,94,93
507,FRENTE DE TODOS,118,120,122
508,FRENTE VAMOS CON VOS,17,16,16
,VOTOS NULOS,4,4,4
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,6,18
,TOTALES,269,269,269
AVELLANEDA,78
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,15,14,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,16,16,16
506,AZA.JUNTOS,73,69,69
507,FRENTE DE TODOS,133,132,132
508,FRENTE VAMOS CON VOS,6,6,6
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,8,26
,TOTALES,251,251,251
AVELLANEDA,79
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,13,13,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,18,18,18
506,AZA.JUNTOS,76,77,75
507,FRENTE DE TODOS,115,115,117
508,FRENTE VAMOS CON VOS,8,8,8
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,5,5,5
,VOTOS EN BLANCO,5,5,21
,TOTALES,244,244,244
AVELLANEDA,80
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,13,13,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,16,17
506,AZA.JUNTOS,80,78,78
507,FRENTE DE TODOS,123,125,128
508,FRENTE VAMOS CON VOS,16,17,17
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,5,18
,TOTALES,258,258,258
AVELLANEDA,81
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,18,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,12,12,12
506,AZA.JUNTOS,109,106,107
507,FRENTE DE TODOS,87,88,90
508,FRENTE VAMOS CON VOS,18,18,18
,VOTOS NULOS,1,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,4,6,27
,TOTALES,254,254,254
AVELLANEDA,82
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,8,,
27,PARTIDO UNION CELESTE Y BLANCO,,8,
503,AZA.AVANZA LIBERTAD,16,15,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,16,17
506,AZA.JUNTOS,50,51,52
507,FRENTE DE TODOS,124,123,124
508,FRENTE VAMOS CON VOS,9,8,8
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,8,28
,TOTALES,231,231,231
AVELLANEDA,83
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,16,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,22,21,21
506,AZA.JUNTOS,88,88,83
507,FRENTE DE TODOS,114,113,119
508,FRENTE VAMOS CON VOS,9,9,8
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,5,27
,TOTALES,259,259,259
AVELLANEDA,84
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,12,,
27,PARTIDO UNION CELESTE Y BLANCO,,12,
503,AZA.AVANZA LIBERTAD,19,18,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,21,21
506,AZA.JUNTOS,84,83,86
507,FRENTE DE TODOS,106,105,105
508,FRENTE VAMOS CON VOS,11,11,11
,VOTOS NULOS,9,9,9
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,1,4,31
,TOTALES,263,263,263
AVELLANEDA,85
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,6,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,16,16,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,13,13,13
506,AZA.JUNTOS,87,87,86
507,FRENTE DE TODOS,123,125,125
508,FRENTE VAMOS CON VOS,5,5,5
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,7,6,28
,TOTALES,257,257,257
AVELLANEDA,86
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,9,,
27,PARTIDO UNION CELESTE Y BLANCO,,8,
503,AZA.AVANZA LIBERTAD,6,6,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,21,21
506,AZA.JUNTOS,70,70,68
507,FRENTE DE TODOS,117,115,118
508,FRENTE VAMOS CON VOS,11,11,12
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,17,20,32
,TOTALES,251,251,251
AVELLANEDA,87
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,11,,
27,PARTIDO UNION CELESTE Y BLANCO,,10,
503,AZA.AVANZA LIBERTAD,22,22,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,17,18
506,AZA.JUNTOS,73,71,70
507,FRENTE DE TODOS,116,117,115
508,FRENTE VAMOS CON VOS,11,11,12
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,8,41
,TOTALES,256,256,256
AVELLANEDA,88
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,22,22,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,22,22,21
506,AZA.JUNTOS,65,65,65
507,FRENTE DE TODOS,136,136,139
508,FRENTE VAMOS CON VOS,10,10,10
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,2,2,27
,TOTALES,262,262,262
AVELLANEDA,89
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,17,17,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,19,19,19
506,AZA.JUNTOS,67,67,63
507,FRENTE DE TODOS,112,112,115
508,FRENTE VAMOS CON VOS,11,11,10
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,2,2,2
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,3,27
,TOTALES,236,236,236
AVELLANEDA,90
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,5,
503,AZA.AVANZA LIBERTAD,14,14,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,26,25,25
506,AZA.JUNTOS,78,78,78
507,FRENTE DE TODOS,122,123,123
508,FRENTE VAMOS CON VOS,5,5,5
,VOTOS NULOS,0,0,0
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,3,22
,TOTALES,253,253,253
AVELLANEDA,91
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
27,PARTIDO UNION CELESTE Y BLANCO,,6,
503,AZA.AVANZA LIBERTAD,17,17,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,14,14,16
506,AZA.JUNTOS,74,74,75
507,FRENTE DE TODOS,120,120,120
508,FRENTE VAMOS CON VOS,17,16,17
,VOTOS NULOS,3,3,3
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,5,7,26
,TOTALES,257,257,257
AVELLANEDA,92
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,3,,
27,PARTIDO UNION CELESTE Y BLANCO,,3,
503,AZA.AVANZA LIBERTAD,13,13,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,17,17,17
506,AZA.JUNTOS,91,89,86
507,FRENTE DE TODOS,110,109,112
508,FRENTE VAMOS CON VOS,9,9,9
,VOTOS NULOS,3,4,4
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,5,21
,TOTALES,249,249,249
AVELLANEDA,93
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,5,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,24,23,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,9,9,10
506,AZA.JUNTOS,90,89,88
507,FRENTE DE TODOS,106,107,108
508,FRENTE VAMOS CON VOS,6,6,5
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,1,1,1
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,8,35
,TOTALES,249,249,249
AVELLANEDA,94
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,9,,
27,PARTIDO UNION CELESTE Y BLANCO,,9,
503,AZA.AVANZA LIBERTAD,19,19,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,12,12,12
506,AZA.JUNTOS,87,86,85
507,FRENTE DE TODOS,99,100,101
508,FRENTE VAMOS CON VOS,7,7,7
,VOTOS NULOS,2,2,2
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,6,6,34
,TOTALES,241,241,241
AVELLANEDA,95
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,7,,
27,PARTIDO UNION CELESTE Y BLANCO,,7,
503,AZA.AVANZA LIBERTAD,11,11,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,19,19,19
506,AZA.JUNTOS,75,75,76
507,FRENTE DE TODOS,125,125,125
508,FRENTE VAMOS CON VOS,7,7,7
,VOTOS NULOS,3,3,3
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,3,20
,TOTALES,250,250,250
AVELLANEDA,96
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,8,,
27,PARTIDO UNION CELESTE Y BLANCO,,7,
503,AZA.AVANZA LIBERTAD,17,17,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,21,20
506,AZA.JUNTOS,93,93,93
507,FRENTE DE TODOS,100,101,102
508,FRENTE VAMOS CON VOS,17,17,18
,VOTOS NULOS,1,1,1
,VOTOS RECURRIDOS,0,0,0
,VOTOS IMPUGNADOS,0,0,0
,VOTOS EN BLANCO,3,3,26
,TOTALES,260,260,260
AVELLANEDA,97
NRO,AGRUPACION POLITICA,DIPUTADO NACIONAL,DIPUTADO PROVINCIAL,CARGOS MUNICIPALES
501,AZA.+ VALORES,4,,
27,PARTIDO UNION CELESTE Y BLANCO,,4,
503,AZA.AVANZA LIBERTAD,14,15,
504,FTE. DE IZQUIERDA  Y DE TRAB.-UNIDAD,21,21,20
506,AZA.JUNTOS,61,60,63
507,FRENTE DE TODOS,127,127,130
508,FRENTE VAMOS CON VOS,12,12,12
